Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.3610        -1538.337    -1538.337        0.000     0.0
0.3620        -1538.337    -1538.337        0.000     0.0
0.3630        -1538.337    -1538.337        0.000     0.0
0.3640        -1538.337    -1538.337        0.000     0.0
0.3650        -1538.337    -1538.337        0.000     0.0
0.3660        -1538.337    -1538.337        0.000     0.0
0.3670        -1538.337    -1538.337        0.000     0.0
0.3680        -1538.337    -1538.337        0.000     0.0
0.3690        -1538.337    -1538.337        0.000     0.0
0.3700        -1538.337    -1538.337        0.000     0.0
0.3710        -1538.337    -1538.337        0.000     0.0
0.3720        -1538.337    -1538.337        0.000     0.0
0.3730        -1538.337    -1538.337        0.000     0.0
0.3740        -1538.337    -1538.337        0.000     0.0
0.3750        -1538.337    -1538.337        0.000     0.0
0.3760        -1538.337    -1538.337        0.000     0.0
0.3770        -1538.337    -1538.337        0.000     0.0
0.3780        -1538.337    -1538.337        0.000     0.0
0.3790        -1538.337    -1538.337        0.000     0.0
0.3800        -1538.337    -1538.337        0.000     0.0
0.3810        -1538.337    -1538.337        0.000     0.0
0.3820        -1538.337    -1538.337        0.000     0.0
0.3830        -1538.337    -1538.337        0.000     0.0
0.3840        -1538.337    -1538.337        0.000     0.0
0.3850        -1538.337    -1538.337        0.000     0.0
0.3860        -1538.337    -1538.337        0.000     0.0
0.3870        -1538.337    -1538.337        0.000     0.0
0.3880        -1538.337    -1538.337        0.000     0.0
0.3890        -1538.337    -1538.337        0.000     0.0
0.3900        -1538.337    -1538.337        0.000     0.0
0.3910        -1538.337    -1538.337        0.000     0.0
0.3920        -1538.337    -1538.337        0.000     0.0
0.3930        -1538.337    -1538.337        0.000     0.0
0.3940        -1538.337    -1538.337        0.000     0.0
0.3950        -1538.337    -1538.337        0.000     0.0
0.3960        -1538.337    -1538.337        0.000     0.0
0.3970        -1538.337    -1538.337        0.000     0.0
0.3980        -1538.337    -1538.337        0.000     0.0
0.3990        -1538.337    -1538.337        0.000     0.0
0.4000        -1538.337    -1538.337        0.000     0.0
0.4010        -1538.337    -1538.337        0.000     0.0
0.4020        -1538.337    -1538.337        0.000     0.0
0.4030        -1538.337    -1538.337        0.000     0.0
0.4040        -1538.337    -1538.337        0.000     0.0
0.4050        -1538.337    -1538.337        0.000     0.0
0.4060        -1538.337    -1538.337        0.000     0.0
0.4070        -1538.337    -1538.337        0.000     0.0
0.4080        -1538.337    -1538.337        0.000     0.0
0.4090        -1538.337    -1538.337        0.000     0.0
0.4100        -1538.337    -1538.337        0.000     0.0
0.4110        -1538.337    -1538.337        0.000     0.0
0.4120        -1538.337    -1538.337        0.000     0.0
0.4130        -1538.337    -1538.337        0.000     0.0
0.4140        -1538.337    -1538.337        0.000     0.0
0.4150        -1538.337    -1538.337        0.000     0.0
0.4160        -1538.337    -1538.337        0.000     0.0
0.4170        -1538.337    -1538.337        0.000     0.0
0.4180        -1538.337    -1538.337        0.000     0.0
0.4190        -1538.337    -1538.337        0.000     0.0
0.4200        -1538.337    -1538.337        0.000     0.0
0.4210        -1538.337    -1538.337        0.000     0.0
0.4220        -1538.337    -1538.337        0.000     0.0
0.4230        -1538.337    -1538.337        0.000     0.0
0.4240        -1538.337    -1538.337        0.000     0.0
0.4250        -1538.337    -1538.337        0.000     0.0
0.4260        -1538.337    -1538.337        0.000     0.0
0.4270        -1538.337    -1538.337        0.000     0.0
